onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
107.148	n/a	53574	contrastChangeB3_start	96	n/a
117.39	n/a	58695	contrastTrial_start	5	n/a
121.792	n/a	60896	left_target	8	n/a
122.19	n/a	61095	left_buttonPress	12	smiley_face
124.248	n/a	62124	contrastTrial_start	5	n/a
127.282	n/a	63641	right_buttonPress	13	non_target
130.262	n/a	65131	left_target	8	n/a
130.932	n/a	65466	left_buttonPress	12	smiley_face
132.682	n/a	66341	contrastTrial_start	5	n/a
137.092	n/a	68546	right_target	9	n/a
137.932	n/a	68966	right_buttonPress	13	smiley_face
139.512	n/a	69756	contrastTrial_start	5	n/a
143.672	n/a	71836	left_buttonPress	12	non_target
143.932	n/a	71966	left_target	8	n/a
146.342	n/a	73171	contrastTrial_start	5	n/a
150.562	n/a	75281	right_buttonPress	13	non_target
152.352	n/a	76176	right_target	9	n/a
154.762	n/a	77381	contrastTrial_start	5	n/a
160.762	n/a	80381	right_target	9	n/a
160.912	n/a	80456	left_buttonPress	12	sad_face
162.092	n/a	81046	right_buttonPress	13	non_target
163.202	n/a	81601	contrastTrial_start	5	n/a
167.602	n/a	83801	left_target	8	n/a
168.802	n/a	84401	left_buttonPress	12	smiley_face
170.022	n/a	85011	contrastTrial_start	5	n/a
172.822	n/a	86411	right_target	9	n/a
174.382	n/a	87191	right_buttonPress	13	smiley_face
175.252	n/a	87626	contrastTrial_start	5	n/a
178.052	n/a	89026	right_target	9	n/a
180.462	n/a	90231	contrastTrial_start	5	n/a
184.772	n/a	92386	left_buttonPress	12	non_target
186.492	n/a	93246	left_target	8	n/a
186.502	n/a	93251	right_buttonPress	13	sad_face
187.542	n/a	93771	left_buttonPress	12	non_target
188.922	n/a	94461	contrastTrial_start	5	n/a
193.322	n/a	96661	left_target	8	n/a
194.492	n/a	97246	left_buttonPress	12	smiley_face
195.752	n/a	97876	contrastTrial_start	5	n/a
201.772	n/a	100886	left_target	8	n/a
202.612	n/a	101306	left_buttonPress	12	smiley_face
204.202	n/a	102101	contrastTrial_start	5	n/a
207.012	n/a	103506	left_target	8	n/a
209.422	n/a	104711	contrastTrial_start	5	n/a
215.422	n/a	107711	right_target	9	n/a
215.672	n/a	107836	left_buttonPress	12	sad_face
216.572	n/a	108286	right_buttonPress	13	non_target
217.852	n/a	108926	contrastTrial_start	5	n/a
222.262	n/a	111131	right_target	9	n/a
223.732	n/a	111866	right_buttonPress	13	smiley_face
224.692	n/a	112346	contrastTrial_start	5	n/a
227.492	n/a	113746	left_target	8	n/a
227.652	n/a	113826	left_buttonPress	12	smiley_face
228.882	n/a	114441	left_buttonPress	12	non_target
229.122	n/a	114561	left_buttonPress	12	non_target
229.362	n/a	114681	left_buttonPress	12	non_target
229.952	n/a	114976	contrastTrial_start	5	n/a
232.752	n/a	116376	right_target	9	n/a
234.232	n/a	117116	right_buttonPress	13	smiley_face
235.172	n/a	117586	contrastTrial_start	5	n/a
237.982	n/a	118991	left_target	8	n/a
240.022	n/a	120011	left_buttonPress	12	smiley_face
240.402	n/a	120201	contrastTrial_start	5	n/a
243.212	n/a	121606	left_target	8	n/a
245.622	n/a	122811	contrastTrial_start	5	n/a
248.422	n/a	124211	right_target	9	n/a
248.762	n/a	124381	right_buttonPress	13	smiley_face
250.842	n/a	125421	contrastTrial_start	5	n/a
255.262	n/a	127631	right_target	9	n/a
255.442	n/a	127721	left_buttonPress	12	sad_face
256.962	n/a	128481	right_buttonPress	13	non_target
257.692	n/a	128846	contrastTrial_start	5	n/a
262.102	n/a	131051	right_target	9	n/a
262.532	n/a	131266	left_buttonPress	12	sad_face
263.904	n/a	131952	right_buttonPress	13	non_target
264.532	n/a	132266	contrastTrial_start	5	n/a
270.532	n/a	135266	left_target	8	n/a
271.712	n/a	135856	left_buttonPress	12	smiley_face
272.962	n/a	136481	contrastTrial_start	5	n/a
278.972	n/a	139486	right_target	9	n/a
280.932	n/a	140466	right_buttonPress	13	smiley_face
281.392	n/a	140696	contrastTrial_start	5	n/a
287.906	n/a	143953	break cnt	break cnt	n/a
340.22	n/a	170110	9999	9999	n/a
