onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
33.02	n/a	16510	surroundSuppB2_start	97	n/a	n/a	n/a
34.552	n/a	17276	fixpoint_ON	4	n/a	n/a	n/a
35.068	2.4	17534	stim_ON	8	1	1	3
37.986	n/a	18993	fixpoint_ON	4	n/a	n/a	n/a
38.496	2.4	19248	stim_ON	8	1	0.6	1
41.406	n/a	20703	fixpoint_ON	4	n/a	n/a	n/a
41.916	2.4	20958	stim_ON	8	1	0.3	2
44.826	n/a	22413	fixpoint_ON	4	n/a	n/a	n/a
45.336	2.4	22668	stim_ON	8	1	0	3
48.246	n/a	24123	fixpoint_ON	4	n/a	n/a	n/a
48.756	2.4	24378	stim_ON	8	1	0	2
51.666	n/a	25833	fixpoint_ON	4	n/a	n/a	n/a
52.176	2.4	26088	stim_ON	8	1	0.3	1
55.086	n/a	27543	fixpoint_ON	4	n/a	n/a	n/a
55.596	2.4	27798	stim_ON	8	1	0.6	3
58.506	n/a	29253	fixpoint_ON	4	n/a	n/a	n/a
59.016	2.4	29508	stim_ON	8	1	1	2
61.926	n/a	30963	fixpoint_ON	4	n/a	n/a	n/a
62.436	2.4	31218	stim_ON	8	1	1	3
65.346	n/a	32673	fixpoint_ON	4	n/a	n/a	n/a
65.856	2.4	32928	stim_ON	8	1	0.6	1
68.766	n/a	34383	fixpoint_ON	4	n/a	n/a	n/a
69.276	2.4	34638	stim_ON	8	1	0.3	2
72.186	n/a	36093	fixpoint_ON	4	n/a	n/a	n/a
72.696	2.4	36348	stim_ON	8	1	0	3
75.606	n/a	37803	fixpoint_ON	4	n/a	n/a	n/a
76.116	2.4	38058	stim_ON	8	0	1	1
79.026	n/a	39513	fixpoint_ON	4	n/a	n/a	n/a
79.536	2.4	39768	stim_ON	8	0	0.6	2
82.446	n/a	41223	fixpoint_ON	4	n/a	n/a	n/a
82.956	2.4	41478	stim_ON	8	0	0.3	3
85.866	n/a	42933	fixpoint_ON	4	n/a	n/a	n/a
86.376	2.4	43188	stim_ON	8	0	0	1
89.286	n/a	44643	fixpoint_ON	4	n/a	n/a	n/a
89.796	2.4	44898	stim_ON	8	1	1	3
92.704	n/a	46352	fixpoint_ON	4	n/a	n/a	n/a
93.216	2.4	46608	stim_ON	8	1	0.6	2
96.124	n/a	48062	fixpoint_ON	4	n/a	n/a	n/a
96.636	2.4	48318	stim_ON	8	1	0.3	1
99.544	n/a	49772	fixpoint_ON	4	n/a	n/a	n/a
100.056	2.4	50028	stim_ON	8	1	0	3
102.964	n/a	51482	fixpoint_ON	4	n/a	n/a	n/a
103.476	2.4	51738	stim_ON	8	1	0	3
106.384	n/a	53192	fixpoint_ON	4	n/a	n/a	n/a
106.896	2.4	53448	stim_ON	8	1	0.3	1
109.804	n/a	54902	fixpoint_ON	4	n/a	n/a	n/a
110.316	2.4	55158	stim_ON	8	1	0.6	2
113.224	n/a	56612	fixpoint_ON	4	n/a	n/a	n/a
113.736	2.4	56868	stim_ON	8	1	1	3
116.644	n/a	58322	fixpoint_ON	4	n/a	n/a	n/a
117.156	2.4	58578	stim_ON	8	1	0	1
120.064	n/a	60032	fixpoint_ON	4	n/a	n/a	n/a
120.576	2.4	60288	stim_ON	8	0	0	2
123.484	n/a	61742	fixpoint_ON	4	n/a	n/a	n/a
123.996	2.4	61998	stim_ON	8	1	0.3	3
126.904	n/a	63452	fixpoint_ON	4	n/a	n/a	n/a
127.414	2.4	63707	stim_ON	8	0	0.3	1
130.324	n/a	65162	fixpoint_ON	4	n/a	n/a	n/a
130.834	2.4	65417	stim_ON	8	1	0.6	2
133.744	n/a	66872	fixpoint_ON	4	n/a	n/a	n/a
134.254	2.4	67127	stim_ON	8	0	0.6	3
137.164	n/a	68582	fixpoint_ON	4	n/a	n/a	n/a
137.674	2.4	68837	stim_ON	8	1	1	1
140.584	n/a	70292	fixpoint_ON	4	n/a	n/a	n/a
141.094	2.4	70547	stim_ON	8	0	1	2
144.004	n/a	72002	fixpoint_ON	4	n/a	n/a	n/a
144.514	2.4	72257	stim_ON	8	1	0	3
147.434	n/a	73717	fixpoint_ON	4	n/a	n/a	n/a
147.944	2.4	73972	stim_ON	8	1	0.3	1
150.854	n/a	75427	fixpoint_ON	4	n/a	n/a	n/a
151.364	2.4	75682	stim_ON	8	1	0.6	2
154.274	n/a	77137	fixpoint_ON	4	n/a	n/a	n/a
154.784	2.4	77392	stim_ON	8	1	1	3
157.7	n/a	78850	fixpoint_ON	4	n/a	n/a	n/a
158.204	2.4	79102	stim_ON	8	1	1	2
161.114	n/a	80557	fixpoint_ON	4	n/a	n/a	n/a
161.624	2.4	80812	stim_ON	8	1	0.6	1
164.534	n/a	82267	fixpoint_ON	4	n/a	n/a	n/a
165.044	2.4	82522	stim_ON	8	1	0.3	3
167.954	n/a	83977	fixpoint_ON	4	n/a	n/a	n/a
168.464	2.4	84232	stim_ON	8	1	0	2
171.374	n/a	85687	fixpoint_ON	4	n/a	n/a	n/a
171.884	2.4	85942	stim_ON	8	0	1	1
174.794	n/a	87397	fixpoint_ON	4	n/a	n/a	n/a
175.304	2.4	87652	stim_ON	8	0	0.6	2
178.214	n/a	89107	fixpoint_ON	4	n/a	n/a	n/a
178.724	2.4	89362	stim_ON	8	0	0.3	3
181.634	n/a	90817	fixpoint_ON	4	n/a	n/a	n/a
182.144	2.4	91072	stim_ON	8	0	0	1
185.054	n/a	92527	fixpoint_ON	4	n/a	n/a	n/a
185.564	2.4	92782	stim_ON	8	1	1	2
188.474	n/a	94237	fixpoint_ON	4	n/a	n/a	n/a
188.984	2.4	94492	stim_ON	8	1	0.6	3
191.894	n/a	95947	fixpoint_ON	4	n/a	n/a	n/a
192.404	2.4	96202	stim_ON	8	1	0.3	1
195.314	n/a	97657	fixpoint_ON	4	n/a	n/a	n/a
195.824	2.4	97912	stim_ON	8	1	0	2
198.734	n/a	99367	fixpoint_ON	4	n/a	n/a	n/a
199.244	2.4	99622	stim_ON	8	1	0	1
202.154	n/a	101077	fixpoint_ON	4	n/a	n/a	n/a
202.664	2.4	101332	stim_ON	8	1	0.3	3
205.572	n/a	102786	fixpoint_ON	4	n/a	n/a	n/a
206.084	2.4	103042	stim_ON	8	1	0.6	2
208.994	n/a	104497	fixpoint_ON	4	n/a	n/a	n/a
209.504	2.4	104752	stim_ON	8	1	1	1
212.412	n/a	106206	fixpoint_ON	4	n/a	n/a	n/a
212.924	2.4	106462	stim_ON	8	1	1	2
215.832	n/a	107916	fixpoint_ON	4	n/a	n/a	n/a
216.344	2.4	108172	stim_ON	8	1	0.6	3
219.252	n/a	109626	fixpoint_ON	4	n/a	n/a	n/a
219.764	2.4	109882	stim_ON	8	1	0.3	1
222.672	n/a	111336	fixpoint_ON	4	n/a	n/a	n/a
223.184	2.4	111592	stim_ON	8	1	0	2
226.092	n/a	113046	fixpoint_ON	4	n/a	n/a	n/a
226.604	2.4	113302	stim_ON	8	0	1	1
229.512	n/a	114756	fixpoint_ON	4	n/a	n/a	n/a
230.024	2.4	115012	stim_ON	8	1	1	2
232.932	n/a	116466	fixpoint_ON	4	n/a	n/a	n/a
233.444	2.4	116722	stim_ON	8	0	0.6	3
236.352	n/a	118176	fixpoint_ON	4	n/a	n/a	n/a
236.864	2.4	118432	stim_ON	8	1	0.6	1
239.772	n/a	119886	fixpoint_ON	4	n/a	n/a	n/a
240.284	2.4	120142	stim_ON	8	0	0.3	2
243.192	n/a	121596	fixpoint_ON	4	n/a	n/a	n/a
243.704	2.4	121852	stim_ON	8	1	0.3	3
246.612	n/a	123306	fixpoint_ON	4	n/a	n/a	n/a
247.122	2.4	123561	stim_ON	8	0	0	1
250.032	n/a	125016	fixpoint_ON	4	n/a	n/a	n/a
250.542	2.4	125271	stim_ON	8	1	0	2
256.484	n/a	128242	break cnt	break cnt	n/a	n/a	n/a
328.548	n/a	164274	9999	9999	n/a	n/a	n/a
