onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
120.996	n/a	60498	surroundSuppB2_start	97	n/a	n/a	n/a
122.674	n/a	61337	fixpoint_ON	4	n/a	n/a	n/a
123.298	2.4	61649	stim_ON	8	1	1	3
128.63	n/a	64315	fixpoint_ON	4	n/a	n/a	n/a
129.146	2.4	64573	stim_ON	8	1	0.6	1
134.46	n/a	67230	fixpoint_ON	4	n/a	n/a	n/a
134.976	2.4	67488	stim_ON	8	1	0.3	2
140.3	n/a	70150	fixpoint_ON	4	n/a	n/a	n/a
140.818	2.4	70409	stim_ON	8	1	0	3
146.13	n/a	73065	fixpoint_ON	4	n/a	n/a	n/a
146.646	2.4	73323	stim_ON	8	1	0	2
151.96	n/a	75980	fixpoint_ON	4	n/a	n/a	n/a
152.476	2.4	76238	stim_ON	8	1	0.3	1
157.79	n/a	78895	fixpoint_ON	4	n/a	n/a	n/a
158.306	2.4	79153	stim_ON	8	1	0.6	3
163.63	n/a	81815	fixpoint_ON	4	n/a	n/a	n/a
164.146	2.4	82073	stim_ON	8	1	1	2
169.46	n/a	84730	fixpoint_ON	4	n/a	n/a	n/a
169.978	2.4	84989	stim_ON	8	1	1	3
175.29	n/a	87645	fixpoint_ON	4	n/a	n/a	n/a
175.808	2.4	87904	stim_ON	8	1	0.6	1
181.122	n/a	90561	fixpoint_ON	4	n/a	n/a	n/a
181.64	2.4	90820	stim_ON	8	1	0.3	2
186.962	n/a	93481	fixpoint_ON	4	n/a	n/a	n/a
187.478	2.4	93739	stim_ON	8	1	0	3
192.8	n/a	96400	fixpoint_ON	4	n/a	n/a	n/a
193.318	2.4	96659	stim_ON	8	0	1	1
198.632	n/a	99316	fixpoint_ON	4	n/a	n/a	n/a
199.148	2.4	99574	stim_ON	8	0	0.6	2
204.522	n/a	102261	fixpoint_ON	4	n/a	n/a	n/a
205.038	2.4	102519	stim_ON	8	0	0.3	3
210.362	n/a	105181	fixpoint_ON	4	n/a	n/a	n/a
210.878	2.4	105439	stim_ON	8	0	0	1
216.202	n/a	108101	fixpoint_ON	4	n/a	n/a	n/a
216.718	2.4	108359	stim_ON	8	1	1	3
222.052	n/a	111026	fixpoint_ON	4	n/a	n/a	n/a
222.568	2.4	111284	stim_ON	8	1	0.6	2
227.882	n/a	113941	fixpoint_ON	4	n/a	n/a	n/a
228.398	2.4	114199	stim_ON	8	1	0.3	1
233.73	n/a	116865	fixpoint_ON	4	n/a	n/a	n/a
234.248	2.4	117124	stim_ON	8	1	0	3
239.572	n/a	119786	fixpoint_ON	4	n/a	n/a	n/a
240.088	2.4	120044	stim_ON	8	1	0	3
245.412	n/a	122706	fixpoint_ON	4	n/a	n/a	n/a
