onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
96.56	n/a	48280	contrastChangeB3_start	96	n/a
106.886	n/a	53443	contrastTrial_start	5	n/a
112.92	n/a	56460	left_target	8	n/a
114.282	n/a	57141	left_buttonPress	12	smiley_face
115.366	n/a	57683	contrastTrial_start	5	n/a
119.778	n/a	59889	left_target	8	n/a
120.088	n/a	60044	left_buttonPress	12	smiley_face
121.39	n/a	60695	left_buttonPress	12	non_target
122.21	n/a	61105	contrastTrial_start	5	n/a
125.01	n/a	62505	left_target	8	n/a
127.178	n/a	63589	left_buttonPress	12	smiley_face
127.43	n/a	63715	contrastTrial_start	5	n/a
133.438	n/a	66719	right_target	9	n/a
135.338	n/a	67669	right_buttonPress	13	smiley_face
135.87	n/a	67935	contrastTrial_start	5	n/a
140.28	n/a	70140	right_target	9	n/a
141.788	n/a	70894	left_buttonPress	12	sad_face
142.7	n/a	71350	contrastTrial_start	5	n/a
144.258	n/a	72129	right_buttonPress	13	non_target
148.718	n/a	74359	left_target	8	n/a
150.6	n/a	75300	left_buttonPress	12	smiley_face
151.15	n/a	75575	contrastTrial_start	5	n/a
155.548	n/a	77774	right_target	9	n/a
157.288	n/a	78644	right_buttonPress	13	smiley_face
157.968	n/a	78984	contrastTrial_start	5	n/a
162.378	n/a	81189	left_target	8	n/a
164.51	n/a	82255	left_buttonPress	12	smiley_face
164.8	n/a	82400	contrastTrial_start	5	n/a
167.608	n/a	83804	left_target	8	n/a
169.558	n/a	84779	left_buttonPress	12	smiley_face
170.04	n/a	85020	contrastTrial_start	5	n/a
172.85	n/a	86425	right_target	9	n/a
175.088	n/a	87544	right_buttonPress	13	smiley_face
175.28	n/a	87640	contrastTrial_start	5	n/a
179.69	n/a	89845	right_target	9	n/a
181.82	n/a	90910	right_buttonPress	13	smiley_face
182.11	n/a	91055	contrastTrial_start	5	n/a
186.538	n/a	93269	left_target	8	n/a
188.57	n/a	94285	left_buttonPress	12	smiley_face
188.96	n/a	94480	contrastTrial_start	5	n/a
193.36	n/a	96680	left_target	8	n/a
195.77	n/a	97885	contrastTrial_start	5	n/a
201.778	n/a	100889	left_target	8	n/a
204.188	n/a	102094	contrastTrial_start	5	n/a
210.198	n/a	105099	right_target	9	n/a
212.56	n/a	106280	right_buttonPress	13	smiley_face
212.62	n/a	106310	contrastTrial_start	5	n/a
215.428	n/a	107714	left_target	8	n/a
216.95	n/a	108475	left_buttonPress	12	smiley_face
217.86	n/a	108930	contrastTrial_start	5	n/a
220.67	n/a	110335	right_target	9	n/a
222.14	n/a	111070	right_buttonPress	13	smiley_face
223.1	n/a	111550	contrastTrial_start	5	n/a
229.1	n/a	114550	right_target	9	n/a
230.89	n/a	115445	right_buttonPress	13	smiley_face
231.52	n/a	115760	contrastTrial_start	5	n/a
234.32	n/a	117160	right_target	9	n/a
235.89	n/a	117945	right_buttonPress	13	smiley_face
236.74	n/a	118370	contrastTrial_start	5	n/a
242.76	n/a	121380	left_target	8	n/a
244.61	n/a	122305	left_buttonPress	12	smiley_face
245.18	n/a	122590	contrastTrial_start	5	n/a
247.98	n/a	123990	right_target	9	n/a
249.73	n/a	124865	right_buttonPress	13	smiley_face
250.41	n/a	125205	contrastTrial_start	5	n/a
256.43	n/a	128215	right_target	9	n/a
258.01	n/a	129005	right_buttonPress	13	smiley_face
258.86	n/a	129430	contrastTrial_start	5	n/a
261.67	n/a	130835	left_target	8	n/a
263.53	n/a	131765	left_buttonPress	12	smiley_face
264.09	n/a	132045	contrastTrial_start	5	n/a
268.49	n/a	134245	right_target	9	n/a
270.55	n/a	135275	right_buttonPress	13	smiley_face
270.91	n/a	135455	contrastTrial_start	5	n/a
273.51	n/a	136755	right_buttonPress	13	non_target
277.358	n/a	138679	break cnt	break cnt	n/a
357.498	n/a	178749	9999	9999	n/a
